rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
20180402004758,11011,2017,00296078,054620,OFS,재무제표,BS,재무상태표,비유동부채,제 22 기,2017.12.31 현재,"13,992,936,212",제 21 기,2016.12.31 현재,"38,564,849,343",제 20 기,2015.12.31 현재,"20,844,267,969",10,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,BS,재무상태표,부채총계,제 22 기,2017.12.31 현재,"18,278,754,484",제 21 기,2016.12.31 현재,"312,010,176,903",제 20 기,2015.12.31 현재,"154,530,027,666",12,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,BS,재무상태표,자본금,제 22 기,2017.12.31 현재,"6,664,270,000",제 21 기,2016.12.31 현재,"14,304,980,500",제 20 기,2015.12.31 현재,"11,704,980,500",15,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,BS,재무상태표,이익잉여금,제 22 기,2017.12.31 현재,"743,529,449,884",제 21 기,2016.12.31 현재,"76,948,961,469",제 20 기,2015.12.31 현재,"49,521,250,571",19,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,BS,재무상태표,자본총계,제 22 기,2017.12.31 현재,"181,281,887,318",제 21 기,2016.12.31 현재,"203,761,822,514",제 20 기,2015.12.31 현재,"106,932,860,822",22,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,IS,손익계산서,영업이익,제 22 기,2017.01.01 ~ 2017.12.31,"-366,965,035",제 21 기,2016.01.01 ~ 2016.12.31,"-2,076,668,898",제 20 기,2015.01.01 ~ 2015.12.31,"13,382,389,595",26,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기,2017.01.01 ~ 2017.12.31,"-18,303,364,800",제 21 기,2016.01.01 ~ 2016.12.31,"-2,690,947,779",제 20 기,2015.01.01 ~ 2015.12.31,"11,610,776,672",28,KRW
20180402004758,11011,2017,00296078,054620,OFS,재무제표,IS,손익계산서,당기순이익,제 22 기,2017.01.01 ~ 2017.12.31,"666,883,448,374",제 21 기,2016.01.01 ~ 2016.12.31,"27,938,221,293",제 20 기,2015.01.01 ~ 2015.12.31,"9,376,157,312",30,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,유동자산,제 1 기,2017.12.31 현재,"324,465,331,530",,,-,,,-,1,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,비유동자산,제 1 기,2017.12.31 현재,"143,565,388,740",,,-,,,-,3,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,자산총계,제 1 기,2017.12.31 현재,"468,030,720,270",,,-,,,-,5,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,유동부채,제 1 기,2017.12.31 현재,"342,537,437,568",,,-,,,-,7,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,비유동부채,제 1 기,2017.12.31 현재,"36,003,942,573",,,-,,,-,9,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,부채총계,제 1 기,2017.12.31 현재,"378,541,380,141",,,-,,,-,11,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,자본금,제 1 기,2017.12.31 현재,"70,204,310,106",,,-,,,-,13,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 1 기,2017.12.31 현재,"19,285,170,655",,,-,,,-,17,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,BS,재무상태표,자본총계,제 1 기,2017.12.31 현재,"89,489,340,129",,,-,,,-,21,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,IS,손익계산서,매출액,제 1 기,2017.03.01 ~ 2017.12.31,"962,422,667,284",,,-,,,-,23,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,IS,손익계산서,영업이익,제 1 기,2017.03.01 ~ 2017.12.31,"26,159,865,374",,,-,,,-,25,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2017.03.01 ~ 2017.12.31,"26,316,191,703",,,-,,,-,27,KRW
20180402004016,11011,2017,01203808,265520,CFS,연결재무제표,IS,손익계산서,당기순이익,제 1 기,2017.03.01 ~ 2017.12.31,"19,088,064,733",,,-,,,-,29,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2017.12.31 현재,"324,460,461,671",,,-,,,-,2,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2017.12.31 현재,"143,576,581,540",,,-,,,-,4,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2017.12.31 현재,"468,037,043,211",,,-,,,-,6,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2017.12.31 현재,"342,537,437,568",,,-,,,-,8,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2017.12.31 현재,"36,003,942,573",,,-,,,-,10,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2017.12.31 현재,"378,541,380,141",,,-,,,-,12,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2017.12.31 현재,"70,204,310,106",,,-,,,-,15,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2017.12.31 현재,"19,291,352,964",,,-,,,-,19,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2017.12.31 현재,"89,495,663,070",,,-,,,-,22,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2017.03.01 ~ 2017.12.31,"962,422,667,284",,,-,,,-,24,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2017.03.01 ~ 2017.12.31,"26,165,960,174",,,-,,,-,26,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2017.03.01 ~ 2017.12.31,"26,322,374,012",,,-,,,-,28,KRW
20180402004016,11011,2017,01203808,265520,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2017.03.01 ~ 2017.12.31,"19,094,247,042",,,-,,,-,30,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,유동자산,제 7 기,2017.12.31 현재,"83,805,747,490",제 6 기,2016.12.31 현재,"65,862,604,350",제 5 기,2015.12.31 현재,"33,710,743,981",2,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,비유동자산,제 7 기,2017.12.31 현재,"19,910,023,852",제 6 기,2016.12.31 현재,"20,127,017,952",제 5 기,2015.12.31 현재,"8,396,348,966",4,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,자산총계,제 7 기,2017.12.31 현재,"103,715,771,342",제 6 기,2016.12.31 현재,"85,989,622,302",제 5 기,2015.12.31 현재,"42,107,092,947",6,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,유동부채,제 7 기,2017.12.31 현재,"21,208,347,584",제 6 기,2016.12.31 현재,"5,112,017,954",제 5 기,2015.12.31 현재,"4,165,453,520",8,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,비유동부채,제 7 기,2017.12.31 현재,"455,604,898",제 6 기,2016.12.31 현재,"196,016,726",제 5 기,2015.12.31 현재,"363,938,946",10,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,부채총계,제 7 기,2017.12.31 현재,"21,663,952,482",제 6 기,2016.12.31 현재,"5,308,034,680",제 5 기,2015.12.31 현재,"4,529,392,466",12,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,자본금,제 7 기,2017.12.31 현재,"7,507,402,000",제 6 기,2016.12.31 현재,"7,507,402,000",제 5 기,2015.12.31 현재,"4,871,000,000",15,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,이익잉여금,제 7 기,2017.12.31 현재,"22,978,119,518",제 6 기,2016.12.31 현재,"23,111,401,532",제 5 기,2015.12.31 현재,"16,948,270,051",19,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,BS,재무상태표,자본총계,제 7 기,2017.12.31 현재,"82,051,818,860",제 6 기,2016.12.31 현재,"80,681,587,622",제 5 기,2015.12.31 현재,"37,577,700,481",22,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,IS,손익계산서,매출액,제 7 기,2017.01.01 ~ 2017.12.31,"30,047,518,280",제 6 기,2016.01.01 ~ 2016.12.31,"24,891,104,313",제 5 기,2015.01.01 ~ 2015.12.31,"36,467,603,327",24,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,IS,손익계산서,영업이익,제 7 기,2017.01.01 ~ 2017.12.31,"2,721,418,039",제 6 기,2016.01.01 ~ 2016.12.31,"1,621,484,704",제 5 기,2015.01.01 ~ 2015.12.31,"8,997,514,827",26,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 7 기,2017.01.01 ~ 2017.12.31,"80,203,037",제 6 기,2016.01.01 ~ 2016.12.31,"7,302,833,161",제 5 기,2015.01.01 ~ 2015.12.31,"10,577,818,260",28,KRW
20180611000482,11011,2017,00874803,211270,OFS,재무제표,IS,손익계산서,당기순이익,제 7 기,2017.01.01 ~ 2017.12.31,"65,521,281",제 6 기,2016.01.01 ~ 2016.12.31,"5,955,122,853",제 5 기,2015.01.01 ~ 2015.12.31,"8,807,917,137",30,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,유동자산,제 24 기,2017.12.31 현재,"438,201,259,390",제 23 기,2016.12.31 현재,"983,439,970,935",제 22 기,2015.12.31 현재,"947,568,412,226",1,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,비유동자산,제 24 기,2017.12.31 현재,"419,917,345,479",제 23 기,2016.12.31 현재,"934,161,329,073",제 22 기,2015.12.31 현재,"674,053,594,206",3,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,자산총계,제 24 기,2017.12.31 현재,"858,118,604,869",제 23 기,2016.12.31 현재,"1,917,601,300,008",제 22 기,2015.12.31 현재,"1,621,622,006,432",5,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,유동부채,제 24 기,2017.12.31 현재,"89,036,876,199",제 23 기,2016.12.31 현재,"739,074,405,063",제 22 기,2015.12.31 현재,"690,188,467,836",7,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,비유동부채,제 24 기,2017.12.31 현재,"43,850,781,374",제 23 기,2016.12.31 현재,"236,365,700,440",제 22 기,2015.12.31 현재,"157,713,368,088",9,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,부채총계,제 24 기,2017.12.31 현재,"132,887,657,573",제 23 기,2016.12.31 현재,"975,440,105,503",제 22 기,2015.12.31 현재,"847,901,835,924",11,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,자본금,제 24 기,2017.12.31 현재,"32,263,719,000",제 23 기,2016.12.31 현재,"49,547,625,000",제 22 기,2015.12.31 현재,"24,773,964,000",13,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 24 기,2017.12.31 현재,"4,262,198,753,750",제 23 기,2016.12.31 현재,"802,626,755,923",제 22 기,2015.12.31 현재,"649,406,814,757",17,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,BS,재무상태표,자본총계,제 24 기,2017.12.31 현재,"725,230,947,296",제 23 기,2016.12.31 현재,"942,161,194,505",제 22 기,2015.12.31 현재,"773,720,170,508",21,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,IS,손익계산서,매출액,제 24 기,2017.01.01 ~ 2017.12.31,"123,842,619,339",제 23 기,2016.01.01 ~ 2016.12.31,"86,077,269,017",제 22 기,2015.01.01 ~ 2015.12.31,"4,334,280,041,074",23,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,IS,손익계산서,영업이익,제 24 기,2017.01.01 ~ 2017.12.31,"10,447,735,458",제 23 기,2016.01.01 ~ 2016.12.31,"8,018,435,493",제 22 기,2015.01.01 ~ 2015.12.31,"183,615,952,898",25,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 24 기,2017.01.01 ~ 2017.12.31,"-4,286,113,277",제 23 기,2016.01.01 ~ 2016.12.31,"19,882,614,497",제 22 기,2015.01.01 ~ 2015.12.31,"196,483,153,344",27,KRW
20180402002991,11011,2017,00219097,027410,CFS,연결재무제표,IS,손익계산서,당기순이익,제 24 기,2017.01.01 ~ 2017.12.31,"3,497,875,341,046",제 23 기,2016.01.01 ~ 2016.12.31,"184,619,214,839",제 22 기,2015.01.01 ~ 2015.12.31,"152,841,275,769",29,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,유동자산,제 24 기,2017.12.31 현재,"399,742,548,725",제 23 기,2016.12.31 현재,"839,170,161,402",제 22 기,2015.12.31 현재,"785,728,684,835",2,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,비유동자산,제 24 기,2017.12.31 현재,"299,993,255,978",제 23 기,2016.12.31 현재,"868,378,180,305",제 22 기,2015.12.31 현재,"674,471,819,195",4,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,자산총계,제 24 기,2017.12.31 현재,"699,735,804,703",제 23 기,2016.12.31 현재,"1,707,548,341,707",제 22 기,2015.12.31 현재,"1,460,200,504,030",6,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,유동부채,제 24 기,2017.12.31 현재,"43,411,838,162",제 23 기,2016.12.31 현재,"660,616,545,080",제 22 기,2015.12.31 현재,"586,108,541,634",8,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,비유동부채,제 24 기,2017.12.31 현재,"13,949,589,223",제 23 기,2016.12.31 현재,"199,285,825,719",제 22 기,2015.12.31 현재,"161,650,557,945",10,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,부채총계,제 24 기,2017.12.31 현재,"57,361,427,385",제 23 기,2016.12.31 현재,"859,902,370,799",제 22 기,2015.12.31 현재,"747,759,099,579",12,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,자본금,제 24 기,2017.12.31 현재,"32,263,719,000",제 23 기,2016.12.31 현재,"49,547,625,000",제 22 기,2015.12.31 현재,"24,773,964,000",15,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,이익잉여금,제 24 기,2017.12.31 현재,"4,238,128,673,128",제 23 기,2016.12.31 현재,"768,220,206,413",제 22 기,2015.12.31 현재,"631,213,899,705",19,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,BS,재무상태표,자본총계,제 24 기,2017.12.31 현재,"642,374,377,318",제 23 기,2016.12.31 현재,"847,645,970,908",제 22 기,2015.12.31 현재,"712,441,404,451",22,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,IS,손익계산서,매출액,제 24 기,2017.01.01 ~ 2017.12.31,"5,608,311,621",제 23 기,2016.01.01 ~ 2016.12.31,"1,786,359,113",제 22 기,2015.01.01 ~ 2015.12.31,"4,257,634,355,417",24,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,IS,손익계산서,영업이익,제 24 기,2017.01.01 ~ 2017.12.31,"-1,619,587,151",제 23 기,2016.01.01 ~ 2016.12.31,"-2,199,318,185",제 22 기,2015.01.01 ~ 2015.12.31,"174,784,662,410",26,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 24 기,2017.01.01 ~ 2017.12.31,"5,220,746,083",제 23 기,2016.01.01 ~ 2016.12.31,"4,429,821,409",제 22 기,2015.01.01 ~ 2015.12.31,"193,114,704,907",28,KRW
20180402002991,11011,2017,00219097,027410,OFS,재무제표,IS,손익계산서,당기순이익,제 24 기,2017.01.01 ~ 2017.12.31,"3,507,920,570,983",제 23 기,2016.01.01 ~ 2016.12.31,"167,386,504,652",제 22 기,2015.01.01 ~ 2015.12.31,"151,122,940,638",30,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,유동자산,제 1 기,2017.12.31 현재,"566,642,689,601",,,-,,,-,1,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,비유동자산,제 1 기,2017.12.31 현재,"710,706,834,487",,,-,,,-,3,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,자산총계,제 1 기,2017.12.31 현재,"1,277,349,524,088",,,-,,,-,5,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,유동부채,제 1 기,2017.12.31 현재,"681,364,595,901",,,-,,,-,7,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,비유동부채,제 1 기,2017.12.31 현재,"207,340,730,652",,,-,,,-,9,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,부채총계,제 1 기,2017.12.31 현재,"888,705,326,553",,,-,,,-,11,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,자본금,제 1 기,2017.12.31 현재,"17,283,906,000",,,-,,,-,13,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 1 기,2017.12.31 현재,"28,683,646,742",,,-,,,-,17,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,BS,재무상태표,자본총계,제 1 기,2017.12.31 현재,"388,644,197,535",,,-,,,-,21,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,IS,손익계산서,매출액,제 1 기,2017.11.01 ~ 2017.12.31,"938,735,224,712",,,-,,,-,23,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,IS,손익계산서,영업이익,제 1 기,2017.11.01 ~ 2017.12.31,"26,516,479,984",,,-,,,-,25,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2017.11.01 ~ 2017.12.31,"35,026,333,671",,,-,,,-,27,KRW
20180402003237,11011,2017,01263022,282330,CFS,연결재무제표,IS,손익계산서,당기순이익,제 1 기,2017.11.01 ~ 2017.12.31,"27,983,934,658",,,-,,,-,29,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,유동자산,제 1 기,2017.12.31 현재,"525,639,763,626",,,-,,,-,2,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,비유동자산,제 1 기,2017.12.31 현재,"705,406,737,674",,,-,,,-,4,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,자산총계,제 1 기,2017.12.31 현재,"1,231,046,501,300",,,-,,,-,6,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,유동부채,제 1 기,2017.12.31 현재,"664,673,134,052",,,-,,,-,8,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,비유동부채,제 1 기,2017.12.31 현재,"205,203,209,321",,,-,,,-,10,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,부채총계,제 1 기,2017.12.31 현재,"869,876,343,373",,,-,,,-,12,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,자본금,제 1 기,2017.12.31 현재,"17,283,906,000",,,-,,,-,15,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,이익잉여금,제 1 기,2017.12.31 현재,"25,350,335,306",,,-,,,-,19,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,BS,재무상태표,자본총계,제 1 기,2017.12.31 현재,"361,170,157,927",,,-,,,-,22,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,IS,손익계산서,매출액,제 1 기,2017.11.01 ~ 2017.12.31,"938,656,966,456",,,-,,,-,24,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,IS,손익계산서,영업이익,제 1 기,2017.11.01 ~ 2017.12.31,"26,712,563,375",,,-,,,-,26,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 1 기,2017.11.01 ~ 2017.12.31,"31,829,735,779",,,-,,,-,28,KRW
20180402003237,11011,2017,01263022,282330,OFS,재무제표,IS,손익계산서,당기순이익,제 1 기,2017.11.01 ~ 2017.12.31,"24,755,495,020",,,-,,,-,30,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,유동자산,제 45 기,2017.12.31 현재,"19,065,052,064",제 44 기,2016.12.31 현재,"15,177,296,844",제 43 기,2015.12.31 현재,"20,671,085,438",1,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,비유동자산,제 45 기,2017.12.31 현재,"16,925,521,842",제 44 기,2016.12.31 현재,"14,255,884,538",제 43 기,2015.12.31 현재,"6,589,557,312",3,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,자산총계,제 45 기,2017.12.31 현재,"35,990,573,906",제 44 기,2016.12.31 현재,"29,433,181,382",제 43 기,2015.12.31 현재,"27,260,642,750",5,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,유동부채,제 45 기,2017.12.31 현재,"12,984,045,098",제 44 기,2016.12.31 현재,"17,098,706,788",제 43 기,2015.12.31 현재,"17,984,048,181",7,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,비유동부채,제 45 기,2017.12.31 현재,"469,356,268",제 44 기,2016.12.31 현재,"857,237,882",제 43 기,2015.12.31 현재,"686,651,871",9,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,부채총계,제 45 기,2017.12.31 현재,"13,453,401,366",제 44 기,2016.12.31 현재,"17,955,944,670",제 43 기,2015.12.31 현재,"18,670,700,052",11,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,자본금,제 45 기,2017.12.31 현재,"7,133,314,500",제 44 기,2016.12.31 현재,"5,982,717,500",제 43 기,2015.12.31 현재,"5,251,015,000",13,KRW
20200115000498,11011,2017,00110884,032790,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 45 기,2017.12.31 현재,"-30,788,128,289",제 44 기,2016.12.31 현재,"-28,798,295,536",제 43 기,2015.12.31 현재,"-22,768,129,401",17,KRW
